height,weight,label
196,109,fat
194,190,fat
176,95,fat
177,70,normal
174,104,fat
172,161,fat
183,178,fat
173,166,fat
165,147,fat
163,65,normal
165,56,normal
190,197,fat
166,70,fat
164,90,fat
186,78,normal
173,109,fat
193,95,fat
182,181,fat
161,189,fat
179,174,fat
177,70,normal
184,124,fat
192,67,thin
200,172,fat
164,114,fat
196,107,fat
156,153,fat
198,132,fat
161,143,fat
150,154,fat
179,160,fat
174,174,fat
159,128,fat
197,172,fat
186,101,fat
186,96,fat
155,82,fat
172,104,fat
197,46,thin
153,155,fat
157,118,fat
167,72,fat
159,41,thin
187,39,thin
162,125,fat
176,39,thin
161,149,fat
196,149,fat
180,193,fat
198,40,thin
164,98,fat
161,175,fat
154,140,fat
175,196,fat
154,166,fat
167,83,fat
193,97,fat
167,57,normal
178,159,fat
193,46,thin
193,45,thin
161,84,fat
160,100,fat
200,145,fat
172,82,fat
171,170,fat
166,65,normal
187,118,fat
193,42,thin
196,186,fat
192,191,fat
181,61,normal
156,127,fat
151,57,normal
167,96,fat
178,199,fat
161,177,fat
160,194,fat
170,39,thin
175,153,fat
198,117,fat
195,76,normal
169,142,fat
186,102,fat
163,89,fat
190,71,normal
192,114,fat
165,71,fat
191,122,fat
168,84,fat
168,185,fat
199,99,normal
182,155,fat
151,70,fat
158,89,fat
158,83,fat
181,195,fat
188,62,thin
181,129,fat
174,157,fat
189,43,thin
164,163,fat
162,68,fat
171,175,fat
164,77,fat
177,75,normal
164,197,fat
184,96,fat
174,143,fat
171,192,fat
156,199,fat
167,197,fat
154,181,fat
161,40,thin
193,62,thin
150,102,fat
171,133,fat
159,99,fat
167,55,normal
183,175,fat
177,39,thin
173,76,fat
170,111,fat
159,55,normal
196,187,fat
151,127,fat
196,94,normal
175,98,fat
180,160,fat
161,121,fat
159,109,fat
190,174,fat
195,175,fat
183,170,fat
173,117,fat
162,190,fat
168,38,thin
200,107,fat
174,152,fat
173,178,fat
195,142,fat
153,60,fat
161,79,fat
197,186,fat
150,119,fat
190,99,fat
170,39,thin
151,198,fat
189,137,fat
193,188,fat
172,129,fat
186,48,thin
190,162,fat
179,137,fat
167,161,fat
156,54,normal
165,84,fat
169,51,thin
180,129,fat
190,91,fat
193,104,fat
152,102,fat
195,146,fat
179,86,fat
180,83,fat
164,68,fat
197,195,fat
182,69,normal
150,89,fat
161,88,fat
184,76,normal
164,99,fat
157,91,fat
153,102,fat
154,130,fat
168,180,fat
186,75,normal
181,90,fat
180,136,fat
174,196,fat
199,43,thin
171,105,fat
162,123,fat
186,71,normal
171,44,thin
191,41,thin
166,63,normal
156,132,fat
160,99,fat
194,66,thin
181,111,fat
186,83,normal
156,190,fat
157,52,normal
182,97,fat
185,94,fat
194,50,thin
183,164,fat
155,88,fat
194,66,thin
167,59,normal
177,110,fat
192,76,normal
174,66,normal
186,98,fat
164,140,fat
159,154,fat
165,160,fat
166,63,normal
164,193,fat
197,118,fat
189,82,normal
165,84,fat
155,110,fat
158,105,fat
157,40,thin
175,162,fat
199,167,fat
167,106,fat
163,136,fat
165,138,fat
190,184,fat
177,175,fat
180,134,fat
194,44,thin
154,62,fat
164,57,normal
190,183,fat
195,74,normal
200,83,normal
194,91,normal
160,160,fat
200,141,fat
171,168,fat
198,91,normal
186,92,fat
185,120,fat
191,61,thin
194,120,fat
182,36,thin
200,54,thin
183,142,fat
167,56,normal
151,161,fat
174,157,fat
194,131,fat
188,159,fat
187,76,normal
195,200,fat
176,121,fat
197,105,fat
186,153,fat
184,54,thin
174,92,fat
176,58,normal
162,137,fat
151,105,fat
172,81,fat
166,108,fat
171,135,fat
157,189,fat
185,137,fat
153,127,fat
150,71,fat
191,68,normal
160,172,fat
172,100,fat
188,169,fat
195,114,fat
160,45,thin
167,85,fat
192,80,normal
164,178,fat
153,41,thin
183,156,fat
185,199,fat
194,42,thin
162,126,fat
173,144,fat
194,61,thin
185,72,normal
159,169,fat
178,167,fat
180,53,thin
197,190,fat
193,56,thin
199,87,normal
194,67,thin
180,115,fat
164,162,fat
174,137,fat
192,74,normal
189,67,normal
162,194,fat
196,98,fat
181,36,thin
200,60,thin
195,166,fat
163,68,fat
186,137,fat
186,185,fat
182,108,fat
177,150,fat
166,163,fat
187,136,fat
198,177,fat
165,127,fat
150,138,fat
153,134,fat
180,81,fat
175,35,thin
182,166,fat
167,87,fat
189,160,fat
153,41,thin
172,132,fat
153,173,fat
160,169,fat
194,196,fat
185,128,fat
197,157,fat
159,54,normal
187,168,fat
180,119,fat
176,165,fat
153,141,fat
154,129,fat
174,134,fat
160,86,fat
183,140,fat
173,110,fat
188,59,thin
152,103,fat
176,60,normal
200,167,fat
156,115,fat
191,101,fat
155,131,fat
161,147,fat
159,163,fat
183,59,thin
178,79,normal
181,187,fat
199,121,fat
200,142,fat
164,173,fat
174,49,thin
173,171,fat
186,144,fat
178,180,fat
190,134,fat
195,146,fat
161,166,fat
159,110,fat
150,152,fat
195,109,fat
170,91,fat
181,68,normal
182,41,thin
162,167,fat
192,101,fat
184,155,fat
159,40,thin
185,177,fat
154,158,fat
163,175,fat
151,188,fat
175,175,fat
157,83,fat
168,119,fat
197,185,fat
173,170,fat
167,182,fat
152,111,fat
173,106,fat
162,71,fat
187,83,normal
188,158,fat
188,133,fat
197,113,fat
151,73,fat
182,52,thin
169,139,fat
179,183,fat
171,46,thin
153,115,fat
192,105,fat
175,146,fat
186,100,fat
172,115,fat
190,51,thin
153,112,fat
184,163,fat
160,115,fat
153,162,fat
172,171,fat
198,197,fat
195,66,thin
188,72,normal
170,40,thin
191,125,fat
150,157,fat
191,161,fat
166,38,thin
195,136,fat
175,80,fat
169,111,fat
150,71,fat
192,35,thin
163,79,fat
169,145,fat
191,194,fat
185,138,fat
150,196,fat
160,189,fat
190,160,fat
190,47,thin
172,109,fat
153,77,fat
195,98,fat
196,157,fat
168,182,fat
163,81,fat
189,151,fat
195,49,thin
158,132,fat
158,174,fat
156,199,fat
158,59,normal
193,147,fat
196,116,fat
180,57,thin
161,83,fat
185,39,thin
200,52,thin
162,158,fat
197,83,normal
182,140,fat
175,147,fat
172,44,thin
191,51,thin
191,170,fat
154,72,fat
200,65,thin
167,37,thin
154,162,fat
164,200,fat
183,136,fat
186,145,fat
155,60,normal
162,54,normal
176,42,thin
178,165,fat
170,94,fat
172,46,thin
152,161,fat
188,58,thin
165,50,thin
154,178,fat
172,113,fat
163,142,fat
180,168,fat
183,179,fat
184,165,fat
183,147,fat
154,104,fat
176,37,thin
155,47,normal
194,177,fat
194,164,fat
190,121,fat
181,65,normal
198,191,fat
178,183,fat
200,65,thin
186,159,fat
156,91,fat
177,166,fat
177,73,normal
175,132,fat
159,52,normal
188,38,thin
167,124,fat
168,191,fat
189,172,fat
194,83,normal
183,115,fat
154,65,fat
167,149,fat
172,120,fat
178,133,fat
177,47,thin
159,200,fat
157,150,fat
160,77,fat
161,200,fat
173,166,fat
161,43,thin
192,75,normal
183,93,fat
177,185,fat
184,76,normal
156,136,fat
168,154,fat
165,174,fat
176,153,fat
199,77,normal
200,138,fat
150,95,fat
171,174,fat
200,118,fat
157,134,fat
200,54,thin
199,105,fat
185,182,fat
199,108,fat
197,97,normal
162,149,fat
175,98,fat
194,158,fat
185,95,fat
178,106,fat
170,44,thin
150,39,thin
175,120,fat
159,115,fat
190,152,fat
178,148,fat
151,58,fat
194,122,fat
184,165,fat
183,195,fat
154,151,fat
175,153,fat
167,110,fat
150,186,fat
169,76,fat
180,144,fat
194,91,normal
185,71,normal
151,172,fat
170,88,fat
163,82,fat
190,124,fat
169,144,fat
195,149,fat
160,194,fat
154,97,fat
175,47,thin
159,75,fat
158,81,fat
160,199,fat
181,114,fat
172,101,fat
183,167,fat
155,136,fat
194,156,fat
182,66,normal
165,45,thin
159,181,fat
192,93,fat
151,158,fat
154,184,fat
170,117,fat
186,176,fat
178,146,fat
184,146,fat
198,180,fat
162,148,fat
200,180,fat
199,154,fat
153,72,fat
160,49,normal
183,74,normal
196,142,fat
194,167,fat
187,37,thin
194,64,thin
158,183,fat
158,56,normal
173,47,thin
163,89,fat
154,46,normal
164,61,normal
198,99,fat
166,119,fat
152,171,fat
191,133,fat
166,41,thin
155,105,fat
179,153,fat
178,196,fat
152,169,fat
172,180,fat
174,58,normal
197,101,fat
181,192,fat
180,199,fat
196,39,thin
173,120,fat
163,123,fat
173,87,fat
161,163,fat
159,186,fat
197,147,fat
188,85,normal
161,162,fat
182,64,normal
174,83,fat
163,63,normal
196,129,fat
169,127,fat
153,81,fat
159,62,normal
200,192,fat
187,157,fat
155,43,thin
177,181,fat
153,170,fat
154,116,fat
165,99,fat
197,135,fat
160,159,fat
185,36,thin
174,120,fat
158,191,fat
153,85,fat
151,74,fat
172,150,fat
165,199,fat
161,94,fat
181,131,fat
163,141,fat
174,190,fat
169,41,thin
197,103,fat
182,112,fat
167,189,fat
191,55,thin
158,182,fat
183,185,fat
155,142,fat
187,146,fat
198,76,normal
181,121,fat
180,90,fat
160,177,fat
183,192,fat
180,73,normal
159,183,fat
194,167,fat
169,110,fat
169,135,fat
178,157,fat
165,156,fat
184,116,fat
184,103,fat
154,189,fat
185,37,thin
197,86,normal
175,193,fat
191,175,fat
182,79,normal
192,167,fat
180,67,normal
186,59,thin
161,195,fat
154,190,fat
196,176,fat
150,166,fat
161,125,fat
165,138,fat
161,89,fat
156,38,thin
163,110,fat
192,151,fat
160,106,fat
162,198,fat
199,134,fat
184,45,thin
171,141,fat
189,129,fat
175,68,normal
174,115,fat
150,44,normal
193,199,fat
194,153,fat
170,192,fat
183,151,fat
166,64,normal
173,92,fat
161,194,fat
160,199,fat
183,195,fat
195,149,fat
183,143,fat
184,130,fat
172,95,fat
180,174,fat
153,36,thin
198,109,fat
174,109,fat
170,73,fat
177,49,thin
163,127,fat
170,115,fat
151,73,fat
180,152,fat
192,104,fat
183,38,thin
166,92,fat
193,178,fat
179,81,fat
160,175,fat
152,187,fat
175,115,fat
175,119,fat
162,52,normal
165,190,fat
185,144,fat
161,69,fat
181,90,fat
175,141,fat
183,108,fat
165,68,normal
154,36,thin
166,154,fat
184,35,thin
200,38,thin
158,80,fat
177,59,normal
175,72,normal
151,61,fat
186,87,fat
166,127,fat
160,49,normal
160,56,normal
188,186,fat
157,169,fat
150,151,fat
162,43,thin
177,59,normal
178,143,fat
184,121,fat
169,55,normal
185,177,fat
162,130,fat
178,125,fat
158,129,fat
179,52,thin
185,110,fat
167,180,fat
190,175,fat
196,78,normal
166,103,fat
198,144,fat
161,197,fat
183,69,normal
194,146,fat
165,102,fat
170,150,fat
156,149,fat
165,118,fat
176,121,fat
162,166,fat
181,183,fat
174,188,fat
194,169,fat
191,169,fat
153,100,fat
178,61,normal
152,87,fat
198,85,normal
157,36,thin
152,85,fat
181,153,fat
177,52,thin
178,184,fat
177,38,thin
183,143,fat
190,116,fat
190,78,normal
163,172,fat
177,40,thin
164,170,fat
173,151,fat
191,103,fat
153,171,fat
200,93,normal
167,114,fat
155,55,normal
169,57,normal
193,117,fat
181,123,fat
190,62,thin
193,175,fat
194,136,fat
164,122,fat
155,37,thin
182,42,thin
173,112,fat
196,189,fat
172,53,thin
200,138,fat
200,184,fat
197,78,normal
156,112,fat
177,78,normal
172,66,normal
172,135,fat
192,105,fat
189,54,thin
182,84,fat
155,85,fat
180,166,fat
172,80,fat
190,160,fat
170,190,fat
193,138,fat
155,63,fat
163,104,fat
192,115,fat
150,165,fat
150,85,fat
168,147,fat
183,124,fat
163,184,fat
185,113,fat
165,101,fat
151,47,normal
173,186,fat
166,48,thin
176,121,fat
167,97,fat
176,193,fat
178,122,fat
190,63,thin
156,85,fat
198,127,fat
189,78,normal
177,83,fat
176,41,thin
150,159,fat
156,151,fat
185,92,fat
198,183,fat
181,83,fat
174,113,fat
174,84,fat
158,78,fat
182,49,thin
168,77,fat
184,103,fat
199,176,fat
167,66,normal
177,182,fat
190,164,fat
186,64,thin
160,38,thin
182,54,thin
169,36,thin
171,180,fat
160,45,thin
169,87,fat
187,63,thin
184,155,fat
165,168,fat
171,200,fat
164,168,fat
156,119,fat
159,119,fat
151,137,fat
172,149,fat
185,168,fat
178,73,normal
162,50,normal
173,81,fat
200,136,fat
198,118,fat
165,97,fat
165,125,fat
159,87,fat
179,148,fat
171,198,fat
159,133,fat
152,150,fat
176,111,fat
168,181,fat
190,58,thin
195,196,fat
177,115,fat
150,152,fat
176,40,thin
185,93,fat
200,155,fat
150,167,fat
199,44,thin
198,123,fat
192,196,fat
161,68,fat
171,93,fat
195,89,normal
188,68,normal
193,111,fat
188,140,fat
184,128,fat
168,177,fat
163,78,fat
163,188,fat
183,53,thin
180,147,fat
190,118,fat
198,109,fat
158,79,fat
177,169,fat
181,192,fat
175,120,fat
157,163,fat
151,146,fat
194,117,fat
157,124,fat
192,121,fat
156,193,fat
176,39,thin
169,37,thin
161,35,thin
152,65,fat
188,113,fat
174,142,fat
193,117,fat
183,99,fat
192,149,fat
187,43,thin
159,99,fat
156,198,fat
188,177,fat
156,63,fat
181,116,fat
161,69,fat
164,45,thin
169,45,thin
200,183,fat
174,173,fat
151,183,fat
199,43,thin
168,178,fat
197,141,fat
183,182,fat
198,158,fat
196,140,fat
157,140,fat
184,136,fat
189,86,normal
159,102,fat
190,51,thin
200,191,fat
178,139,fat
178,88,fat
169,196,fat
169,92,fat
182,165,fat
182,196,fat
173,127,fat
185,113,fat
154,92,fat
198,76,normal
179,96,fat
176,121,fat
189,94,fat
153,122,fat
153,184,fat
188,131,fat
198,173,fat
185,74,normal
158,176,fat
167,70,fat
185,86,fat
165,38,thin
157,148,fat
197,128,fat
171,195,fat
197,170,fat
190,177,fat
163,197,fat
150,136,fat
192,92,normal
163,75,fat
168,87,fat
185,150,fat
154,191,fat
193,57,thin
177,43,thin
189,171,fat
189,64,thin
193,198,fat
175,106,fat
173,47,thin
181,166,fat
195,70,thin
199,63,thin
181,59,thin
187,51,thin
190,47,thin
169,108,fat
152,124,fat
195,72,normal
154,117,fat
161,123,fat
161,185,fat
196,151,fat
175,66,normal
179,63,normal
158,70,fat
170,100,fat
165,78,fat
178,114,fat
182,70,normal
158,182,fat
181,183,fat
163,129,fat
197,46,thin
180,36,thin
195,87,normal
186,66,normal
159,92,fat
168,180,fat
189,95,fat
181,197,fat
176,53,thin
192,75,normal
180,187,fat
193,123,fat
150,156,fat
160,167,fat
180,59,thin
194,95,fat
187,150,fat
183,126,fat
158,115,fat
189,75,normal
189,152,fat
153,171,fat
197,121,fat
167,168,fat
191,96,fat
174,121,fat
151,165,fat
177,125,fat
164,36,thin
197,152,fat
189,151,fat
190,84,normal
172,41,thin
168,74,fat
152,165,fat
184,54,thin
181,70,normal
167,54,normal
158,176,fat
169,62,normal
173,176,fat
170,125,fat
194,148,fat
160,77,fat
182,191,fat
157,62,fat
196,52,thin
162,92,fat
166,119,fat
172,53,thin
174,65,normal
171,138,fat
170,76,fat
183,77,normal
168,97,fat
163,85,fat
160,51,normal
165,103,fat
184,199,fat
194,96,fat
167,152,fat
151,182,fat
161,185,fat
170,76,fat
192,81,normal
161,126,fat
200,146,fat
182,163,fat
154,171,fat
200,170,fat
159,47,normal
187,163,fat
188,198,fat
178,178,fat
189,55,thin
198,149,fat
152,67,fat
160,102,fat
181,200,fat
191,89,normal
196,138,fat
161,69,fat
173,162,fat
179,99,fat
166,116,fat
199,113,fat
161,93,fat
193,148,fat
171,186,fat
159,181,fat
156,165,fat
168,85,fat
195,100,fat
164,143,fat
162,171,fat
195,161,fat
191,130,fat
179,109,fat
188,157,fat
176,151,fat
183,148,fat
197,182,fat
180,71,normal
174,108,fat
199,184,fat
193,181,fat
182,103,fat
172,59,normal
197,159,fat
169,193,fat
186,191,fat
159,199,fat
154,105,fat
162,153,fat
191,167,fat
196,166,fat
163,61,normal
198,174,fat
162,64,normal
179,162,fat
163,180,fat
197,113,fat
194,126,fat
184,181,fat
168,115,fat
186,74,normal
179,80,normal
184,58,thin
158,56,normal
168,124,fat
154,133,fat
167,112,fat
156,155,fat
153,100,fat
156,160,fat
170,50,thin
172,174,fat
175,67,normal
175,55,thin
183,135,fat
168,86,fat
179,115,fat
188,93,fat
192,89,normal
188,132,fat
190,130,fat
184,45,thin
176,95,fat
196,124,fat
187,115,fat
167,72,fat
161,156,fat
189,148,fat
191,163,fat
180,138,fat
182,155,fat
168,185,fat
181,86,fat
198,79,normal
153,192,fat
162,49,normal
190,143,fat
175,120,fat
182,135,fat
170,104,fat
164,185,fat
193,49,thin
194,164,fat
179,78,normal
184,126,fat
189,193,fat
166,37,thin
168,82,fat
170,186,fat
158,44,thin
178,165,fat
163,40,thin
169,151,fat
198,37,thin
175,179,fat
186,68,normal
181,145,fat
167,72,fat
175,186,fat
195,99,fat
165,184,fat
186,147,fat
179,191,fat
163,196,fat
153,151,fat
153,111,fat
159,179,fat
159,103,fat
177,85,fat
192,199,fat
163,60,normal
167,106,fat
188,182,fat
152,46,normal
172,127,fat
189,110,fat
177,35,thin
167,69,normal
183,118,fat
188,107,fat
171,165,fat
196,126,fat
184,145,fat
195,114,fat
190,89,normal
174,144,fat
193,180,fat
176,64,normal
152,66,fat
155,116,fat
177,178,fat
175,116,fat
192,87,normal
194,110,fat
184,103,fat
191,51,thin
187,154,fat
197,130,fat
191,146,fat
187,105,fat
154,57,normal
182,170,fat
197,133,fat
192,48,thin
197,161,fat
167,146,fat
150,37,thin
190,192,fat
161,85,fat
188,182,fat
182,158,fat
156,183,fat
172,116,fat
194,182,fat
197,45,thin
170,180,fat
174,62,normal
194,67,thin
178,88,fat
196,43,thin
159,125,fat
174,93,fat
151,156,fat
195,100,fat
177,96,fat
174,170,fat
197,165,fat
172,136,fat
195,134,fat
176,136,fat
189,131,fat
182,143,fat
160,118,fat
176,191,fat
197,51,thin
199,168,fat
154,118,fat
153,122,fat
171,140,fat
163,153,fat
189,104,fat
170,105,fat
191,79,normal
173,91,fat
200,123,fat
171,46,thin
169,120,fat
169,48,thin
192,86,normal
194,72,normal
165,71,fat
190,195,fat
182,58,thin
181,72,normal
174,167,fat
175,94,fat
180,142,fat
197,107,fat
194,99,fat
165,139,fat
169,66,normal
155,70,fat
195,142,fat
160,72,fat
156,173,fat
195,94,normal
170,195,fat
157,180,fat
177,105,fat
167,160,fat
192,156,fat
181,92,fat
176,83,fat
176,128,fat
184,151,fat
167,96,fat
188,123,fat
161,181,fat
157,49,normal
166,188,fat
155,70,fat
151,67,fat
185,74,normal
167,84,fat
173,79,fat
172,61,normal
200,133,fat
170,124,fat
181,52,thin
194,151,fat
184,64,normal
185,200,fat
178,57,thin
182,184,fat
173,141,fat
153,52,normal
180,131,fat
198,159,fat
154,159,fat
197,43,thin
186,50,thin
172,198,fat
164,69,fat
183,136,fat
193,147,fat
193,89,normal
172,91,fat
200,154,fat
153,143,fat
159,119,fat
164,200,fat
152,88,fat
170,50,thin
179,183,fat
166,136,fat
169,184,fat
181,132,fat
159,187,fat
172,106,fat
176,150,fat
151,121,fat
169,37,thin
157,80,fat
180,184,fat
163,155,fat
172,149,fat
164,113,fat
188,184,fat
190,110,fat
200,128,fat
181,98,fat
176,73,normal
154,64,fat
158,178,fat
186,164,fat
190,184,fat
180,38,thin
179,62,normal
158,98,fat
152,178,fat
167,47,thin
169,164,fat
173,173,fat
172,102,fat
177,92,fat
194,44,thin
176,167,fat
196,151,fat
162,198,fat
154,84,fat
171,47,thin
195,154,fat
182,39,thin
182,128,fat
192,125,fat
195,105,fat
171,109,fat
174,183,fat
153,130,fat
185,173,fat
167,92,fat
199,152,fat
192,194,fat
176,130,fat
170,68,normal
151,115,fat
160,179,fat
182,37,thin
186,77,normal
174,180,fat
192,188,fat
199,65,thin
174,176,fat
171,52,thin
166,133,fat
191,121,fat
196,79,normal
169,179,fat
180,56,thin
168,178,fat
189,188,fat
185,137,fat
162,182,fat
161,145,fat
151,186,fat
167,99,fat
196,76,normal
192,184,fat
186,87,fat
150,37,thin
178,117,fat
186,127,fat
193,128,fat
195,161,fat
155,184,fat
166,108,fat
165,200,fat
174,104,fat
150,161,fat
184,48,thin
161,96,fat
188,170,fat
198,62,thin
194,76,normal
153,119,fat
186,111,fat
184,125,fat
171,106,fat
190,185,fat
163,40,thin
183,113,fat
176,145,fat
161,90,fat
181,107,fat
180,200,fat
153,48,normal
172,96,fat
200,52,thin
192,174,fat
165,64,normal
192,192,fat
159,174,fat
162,107,fat
185,77,normal
150,145,fat
193,187,fat
177,185,fat
164,159,fat
200,141,fat
172,138,fat
150,161,fat
179,149,fat
179,112,fat
165,52,normal
176,35,thin
151,117,fat
186,132,fat
174,135,fat
151,200,fat
182,88,fat
166,87,fat
183,65,normal
150,132,fat
155,111,fat
185,84,normal
163,104,fat
163,49,thin
193,78,normal
185,54,thin
159,97,fat
188,53,thin
191,73,normal
186,176,fat
199,80,normal
196,134,fat
155,36,thin
169,94,fat
198,135,fat
184,134,fat
166,196,fat
173,73,normal
167,114,fat
167,105,fat
172,170,fat
163,42,thin
198,146,fat
188,126,fat
155,90,fat
190,182,fat
154,153,fat
187,53,thin
194,153,fat
175,74,normal
187,107,fat
195,36,thin
177,86,fat
154,142,fat
163,94,fat
198,75,normal
196,197,fat
189,57,thin
186,104,fat
193,195,fat
157,194,fat
166,129,fat
190,177,fat
189,122,fat
186,79,normal
156,60,normal
182,47,thin
171,87,fat
161,181,fat
185,92,fat
162,155,fat
195,186,fat
150,125,fat
179,176,fat
183,172,fat
164,57,normal
160,168,fat
160,36,thin
191,98,fat
195,47,thin
151,46,normal
194,126,fat
189,106,fat
163,75,fat
155,70,fat
168,100,fat
183,150,fat
194,137,fat
188,91,fat
157,50,normal
163,100,fat
189,65,thin
155,161,fat
156,180,fat
175,103,fat
186,106,fat
166,162,fat
185,200,fat
162,116,fat
152,170,fat
165,111,fat
155,188,fat
164,132,fat
181,62,normal
190,49,thin
190,94,fat
189,55,thin
178,79,normal
178,160,fat
152,146,fat
194,170,fat
194,79,normal
151,103,fat
159,165,fat
193,46,thin
153,58,normal
193,143,fat
186,164,fat
160,189,fat
158,42,thin
183,189,fat
152,79,fat
192,175,fat
189,106,fat
155,92,fat
170,166,fat
182,114,fat
159,154,fat
169,36,thin
194,160,fat
176,178,fat
166,193,fat
162,51,normal
185,142,fat
196,144,fat
155,61,fat
165,110,fat
151,63,fat
151,61,fat
177,70,normal
167,153,fat
182,121,fat
159,138,fat
193,191,fat
190,183,fat
171,101,fat
157,103,fat
153,108,fat
168,151,fat
198,82,normal
170,159,fat
179,122,fat
180,44,thin
158,186,fat
200,177,fat
188,158,fat
175,62,normal
200,144,fat
171,122,fat
181,175,fat
185,166,fat
152,75,fat
198,182,fat
188,104,fat
174,86,fat
181,145,fat
176,146,fat
153,82,fat
173,38,thin
155,128,fat
195,95,normal
191,169,fat
165,112,fat
181,113,fat
185,185,fat
188,138,fat
174,62,normal
168,97,fat
175,35,thin
184,175,fat
187,136,fat
185,156,fat
157,64,fat
152,111,fat
150,45,normal
173,140,fat
197,200,fat
158,195,fat
158,55,normal
160,161,fat
169,83,fat
188,82,normal
195,111,fat
191,153,fat
165,120,fat
172,195,fat
150,93,fat
196,193,fat
152,127,fat
168,43,thin
165,179,fat
194,79,normal
180,77,normal
155,103,fat
172,103,fat
152,176,fat
178,180,fat
150,128,fat
200,164,fat
194,58,thin
196,77,normal
180,157,fat
167,182,fat
158,192,fat
175,48,thin
163,112,fat
177,93,fat
182,115,fat
175,193,fat
187,105,fat
168,192,fat
157,94,fat
195,99,fat
151,160,fat
192,107,fat
198,58,thin
173,43,thin
153,113,fat
165,56,normal
192,44,thin
170,154,fat
162,149,fat
164,175,fat
195,113,fat
174,86,fat
165,109,fat
168,65,normal
196,35,thin
154,170,fat
185,103,fat
173,170,fat
151,87,fat
190,143,fat
162,42,thin
175,97,fat
151,100,fat
199,195,fat
175,166,fat
192,76,normal
